"","b1.TL.ctrl","b1.IL.ctrl","b1.TI.ctrl","b1.TL.ko","b1.IL.ko","b1.TI.ko","b2.TL.ctrl","b2.IL.ctrl","b2.TI.ctrl","b2.TL.ko","b2.IL.ko","b2.TI.ko"
"Il1r1",-0.475195361953397,-0.420639796052186,-0.0545555659012109,0.0558224565309615,0.0717950693914174,-0.0159726128604559,-0.400274027074196,-0.321338212902555,-0.0789358141716404,-0.387632790787749,-0.440830647284625,0.0531978564968755
"Jak2",-0.626442372530299,-0.663079696013648,0.0366373234833495,-0.150117039686251,-0.0524445493712104,-0.0976724903150402,-0.70801374315307,-0.860108187747503,0.152094444594432,-0.641040732267154,-0.797843144248541,0.156802411981386
"Nxph3",0.0769535086235079,-0.0117078822850465,0.0886613909085544,-0.123198133825587,-0.150731656227991,0.0275335224024035,0.206407781885021,-0.0807211475826739,0.287128929467695,-0.133671917067423,-0.126698951431829,-0.00697296563559442
"Osmr",-0.458332548726028,-0.396736280870553,-0.061596267855475,-0.417275430180825,-0.0409221230815717,-0.376353307099253,-0.672090059388189,-0.339955014310916,-0.332135045077274,-0.46936994350216,-0.348164139630424,-0.121205803871736
"Rab20",-0.831666518936636,-1.0419505626282,0.21028404369156,0.139890668676979,-0.470986259958595,0.610876928635575,-0.558875893615325,-1.0202172433808,0.461341349765473,-0.594781375184797,-0.861766337771129,0.266984962586332
"Sdc4",-0.446257879068626,-0.576855182804603,0.130597303735977,-0.207628482623504,-0.0369025550077292,-0.170725927615775,-0.251589523959082,-0.729678067050981,0.478088543091899,-0.78706575801089,-0.948199908158161,0.161134150147271
"St3gal1",-0.635316923278624,-0.859240016666874,0.22392309338825,-0.0254330543161499,-0.227741901717946,0.202308847401796,-0.319462352642537,-0.52811562413584,0.208653271493303,-0.575138931010587,-0.927725145420967,0.35258621441038
"Ifnb1",-0.775782307554048,-0.782353140991519,0.00657083343747088,-0.842732808007382,-0.869745983277404,0.0270131752700219,-1.27493773886064,-1.27493773886064,0,-1.05680952797415,-1.06473866691981,0.00792913894566283
"Csf3",-0.666983343145739,-0.587848314899934,-0.0791350282458042,-0.884928734765231,-0.499701889977915,-0.385226844787317,-1.22485909290795,-1.17438919141612,-0.0504699014918292,-0.786856045910046,-0.40377917359671,-0.383076872313336
"Cxcl3",-1.13615367457495,-1.1396044903893,0.0034508158143538,-0.727370559285265,-0.700872895948121,-0.0264976633371441,-1.17925232208552,-1.19781781132353,0.0185654892380072,-1.23303751170042,-1.26219863739899,0.0291611256985697
"Ccl3",-1.22779774768285,-1.29453081615576,0.0667330684729066,-1.25822977311078,-1.31407852318766,0.0558487500768803,-1.47724255938992,-1.4859963367302,0.00875377734028149,-1.3282054410165,-1.35575935143644,0.0275539104199447
"Il1a",-1.1928192404228,-1.21153178025914,0.0187125398363364,-0.859007329569642,-0.863955591248258,0.00494826167861666,-1.37433900501906,-1.39099638285143,0.0166573778323717,-1.4348811008524,-1.46007581483314,0.0251947139807395
"Nfkbia",-0.469625115437135,-0.747938155496339,0.278313040059205,-0.915742556987404,-0.918899357652957,0.00315680066555351,-0.361018703374658,-0.955762880040327,0.594744176665669,-1.33969454906125,-1.12785191082347,-0.211842638237783
"Slfn2",-0.964642944989213,-1.22745053044593,0.262807585456714,-0.207008699064504,-0.709927828551349,0.502919129486844,-0.79498975187911,-1.21288843837112,0.417898686492015,-0.95383470703758,-1.27705615301894,0.323221445981365
"Nos2",-0.964854480022881,-0.964047449264079,-0.000807030758801984,-0.832052181294126,-0.522661319361146,-0.309390861932979,-1.06867174328589,-1.07847053423597,0.00979879095007468,-1.00290573883127,-0.842890389003177,-0.160015349828092
"Irg1",-1.23126316088021,-1.23732574551414,0.00606258463392351,-1.21336836369976,-1.28218650324,0.0688181395402339,-1.28302804942218,-1.30061344563291,0.017585396210736,-1.24947054912467,-1.30798720035949,0.0585166512348232
"Hivep3",-0.428100148073585,-0.560213904795637,0.132113756722052,-0.155898121366908,-0.282360829965843,0.126462708598935,-0.422895403120538,-0.707890860527311,0.284995457406773,-0.610543930810409,-0.680136431438686,0.069592500628277
"Ifih1",-1.16798572978308,-1.17227322333041,0.00428749354732868,-0.974022278805833,-1.2896162219472,0.315593943141363,-1.00796635074081,-1.11151788574427,0.103551535003462,-1.16006950291043,-1.20268173569726,0.0426122327868299
"Oasl1",-1.00344394051304,-1.01421466009409,0.0107707195810493,-0.562404787001326,-0.597783930452245,0.0353791434509187,-0.796612781530533,-0.775921555788795,-0.0206912257417378,-0.98165513540671,-0.949639698151287,-0.0320154372554222
"Ptger2",-0.807683448448364,-0.856958001374063,0.0492745529256981,-0.521618664184072,-0.0223016076060065,-0.499317056578065,-1.12278899902853,-1.27004678699566,0.147257787967139,-0.507377271161276,-0.425749915312204,-0.0816273558490721
"Rsad2",-1.10888653707407,-1.1540990648996,0.0452125278255327,-1.12279683260509,-1.15196487502222,0.0291680424171332,-0.939952515763735,-0.969061001804464,0.0291084860407297,-1.10959907552319,-1.10620197473338,-0.00339710078980561
"Tnfaip2",-0.968701062976184,-1.03647685561407,0.0677757926378847,-0.363389314152349,-0.449654190323244,0.086264876170895,-0.911238265783973,-1.20541713143536,0.294178865651392,-0.863093200053083,-1.05279742663238,0.189704226579299
"Tnfsf11",-0.878534684600328,-0.839859029301249,-0.0386756552990793,-0.202781043750396,-0.13346999190465,-0.0693110518457455,-0.785539176241649,-0.852764464683379,0.0672252884417302,-0.708887323422544,-0.768205547590384,0.0593182241678402
"Slc39a4",-0.537226599359279,-0.894933695663392,0.357707096304113,0.128836360916307,-0.165488550892073,0.29432491180838,-0.776648064892925,-0.660014480505033,-0.116633584387891,0.37993187246257,-0.385680492031752,0.765612364494322
"Il1rap",-0.883936743074828,-0.728698254577798,-0.15523848849703,-0.318936711979561,-0.027252341941967,-0.291684370037594,-0.745620940363699,-0.753079858540167,0.00745891817646793,-0.739998106115018,-0.47071497615798,-0.269283129957039
"Cd274",-0.888920231711994,-1.18406865571365,0.295148424001658,-0.310499248514097,-0.653547622455642,0.343048373941545,-1.00301349439281,-1.22415615230017,0.221142657907364,-0.973810084721404,-1.17471132284084,0.200901238119436
"Tmem158",-1.11588298692899,-1.01435258331608,-0.101530403612909,-0.187317050160456,-0.150878866994003,-0.0364381831664531,-0.839421602614661,-1.11180830993568,0.272386707321023,-0.348374291640569,-0.558721797028304,0.210347505387734
"Slco3a1",-0.689044659430755,-0.670914864359526,-0.018129795071229,-0.18170704727244,-0.0178352947734735,-0.163871752498966,-1.23232223277017,-1.08701561641389,-0.145306616356283,-0.470953139908798,-0.423992994050985,-0.0469601458578128
"Egln3",-0.927478927671693,-0.864448887984047,-0.0630300396876464,-0.0510504443924193,-0.283056583270645,0.232006138878225,-0.805380679285806,-1.01985809452002,0.214477415234211,-0.293488510331174,-0.486331625087123,0.192843114755949
"Adtrp",-0.503287988565709,-0.517174899071362,0.0138869105056533,0.583086759110921,0.184010179828802,0.399076579282119,0.505203427926911,-0.560272049377289,1.0654754773042,-0.0338277600222209,-0.340012581785704,0.306184821763483
"Grem2",0.0353070850694997,-0.219699639173616,0.255006724243116,0.039161982217284,-0.0718082998107294,0.110970282028013,-0.414448225957389,-0.554848602263887,0.140400376306498,-0.727648874264348,-0.833052074747468,0.10540320048312
"Gsap",-0.884883303880828,-1.09461804183192,0.209734737951091,-0.221503137126564,-0.405755548479193,0.184252411352629,-0.840617707234707,-1.11281738874687,0.272199681512163,-0.456222296563785,-0.937726342925377,0.481504046361592
"Timp1",-0.789187060492217,-0.792730085014024,0.00354302452180783,-0.262734503524001,-0.248241455907126,-0.0144930476168749,-0.545201993116198,-0.662453592086531,0.117251598970333,-0.541920841554553,-0.491408625804929,-0.0505122157496243
"F2rl1",-0.288902433584766,-0.514308032420983,0.225405598836217,0.0792262094795534,-0.119658173496064,0.198884382975618,0.13146982340952,-0.101124759491994,0.232594582901514,-0.149015175064374,-0.543121659152342,0.394106484087968
"Rab15",-0.530913363207103,-0.579531459990385,0.0486180967832815,-0.0529048920325376,-0.160478928407179,0.107574036374641,-0.368265346390709,-0.472540951184294,0.104275604793584,0.261108841165018,0.3591270078771,-0.0980181667120823
"Il1rl1",-0.466533633588614,-0.467164758973943,0.000631125385328549,0.0988528206660228,-0.0556888332524141,0.154541653918437,-0.398170111304047,-0.585571815873998,0.18740170456995,-0.353068545486948,-0.481638520803091,0.128569975316143
"Slc6a12",-0.915622120866148,-1.08082168103141,0.165199560165262,-1.05242613575297,-0.97846735530718,-0.0739587804457936,-1.02725405756077,-1.35357486567888,0.326320808118109,-1.22610286177346,-1.29259197660931,0.0664891148358525
"Exoc3l4",-1.10003834205911,-1.11868345302097,0.0186451109618641,-0.301900592335728,-0.335863186765529,0.0339625944298011,-0.541493542297782,-1.15911081253017,0.617617270232385,-0.734133858402037,-0.94948378457652,0.215349926174483
"Flt1",-0.571097870102014,-0.562931182628155,-0.00816668747385916,-0.0804945157794147,-0.0910385318733477,0.010544016093933,-0.408367721433883,-0.60482583808415,0.196458116650267,-0.512013456062572,-0.673694576468152,0.16168112040558
"Nptx1",0.0322773396431901,0.0358538938240806,-0.00357655418089057,0.573654566971087,-0.15956872806871,0.733223295039797,0.568125569851853,0.343043256936686,0.225082312915168,0.0512106275236763,-0.42760377692416,0.478814404447837
"Mmp9",-0.950029770733827,-0.997865424090217,0.0478356533563899,-0.205791570104301,-0.113993731573394,-0.0917978385309074,-0.89054917140906,-0.970909634000984,0.0803604625919243,-0.652180909930418,-1.17739529695424,0.52521438702382
"Acpp",-0.852419391429446,-0.770568425352294,-0.0818509660771523,-0.240309132581922,-0.134993496947007,-0.105315635634915,-0.670143057115938,-0.88776498592666,0.217621928810722,-0.488735566430549,-0.381292832665611,-0.107442733764938
"Kcnq5",0.0612524330399801,-0.044692976029364,0.105945409069344,-0.148961855844715,0.16287645565779,-0.311838311502504,-0.515088771665211,-0.779617366616416,0.264528594951205,-0.0894016850772467,-0.216322634089443,0.126920949012196
"Pilra",-0.774744028424318,-0.815439070416827,0.0406950419925088,-0.827237691100895,-0.992083923955943,0.164846232855048,-0.996057007809621,-0.897419298613407,-0.0986377091962142,-0.737494274998223,-0.807488098239105,0.0699938232408824
"Prokr2",-0.709437956078782,-0.765012691234552,0.0555747351557697,-0.476325031881871,0.0751101569347493,-0.55143518881662,-0.423070348401881,-0.395713739506111,-0.0273566088957702,-0.429129051020873,0.141531574072786,-0.570660625093659
"Mmp1b",-0.662958919654788,-0.693223784002403,0.0302648643476147,-0.311577811859291,-0.283745496521164,-0.0278323153381267,-0.788475253284869,-0.992544976525096,0.204069723240227,-0.448141589075531,-0.812621997894121,0.364480408818591
"Mmp3",-0.804024300942282,-0.81291208991806,0.00888778897577782,-0.365511744924274,-0.254100927583799,-0.111410817340474,-0.780299077620977,-0.90151253382448,0.121213456203503,-0.736905280091266,-0.72105493679401,-0.0158503432972564
"Rasl12",-0.587092254045216,-0.529740837380362,-0.0573514166648538,-0.419915440754365,-0.336787965241435,-0.0831274755129304,-0.812753324779044,-1.01608266971945,0.203329344940409,-0.565962385084975,0.257725324924699,-0.823687710009674
"Rbfox1",-0.617718882665927,-0.825850432070026,0.208131549404099,-0.0333063220047874,-0.112947489053069,0.0796411670482818,-0.0803443861621978,0.0470059629582715,-0.127350349120469,-0.501243680433053,-0.636249364600267,0.135005684167213
"U90926",-0.799090888775587,-0.745931065004936,-0.053159823770651,-0.343023180957556,-0.0141075409209129,-0.328915640036643,-0.919340127134113,-1.01654781570883,0.0972076885747128,-0.631002614845289,-0.658665027749383,0.0276624129040936
"ENSMUSG00000097804",-0.757895907514183,-0.626305421261564,-0.13159048625262,-0.268993731361216,0.0294502689465424,-0.298444000307759,-0.911171155606473,-1.06910200604221,0.157930850435734,-0.721695024412245,-0.618800609060371,-0.102894415351873
"Tmem132e",-0.884506936978606,-0.960493747362899,0.0759868103842933,-0.178264241665737,-0.409190631169001,0.230926389503264,-0.746388522413813,-0.925294471585672,0.178905949171859,-0.598114972263858,-0.853030113331186,0.254915141067328
"Fpr2",-1.12351653933832,-1.15395203759892,0.0304354982605933,-1.13410357337992,-1.15699376038469,0.0228901870047673,-0.945413250749157,-0.989344583320736,0.0439313325715785,-0.941074077848868,-1.01573092186592,0.0746568440170482
"Itgal",-1.00858761243322,-1.07960902714072,0.071021414707494,-0.844146482366216,-0.921111289834103,0.0769648074678874,-0.890923306536401,-0.977624007933525,0.0867007013971244,-0.86676963198855,-0.957268142075618,0.0904985100870681
"Kcnn3",-0.943410687897817,-0.585678610981198,-0.357732076916619,-0.387581865082371,0.0488043979606049,-0.436386263042975,-1.11504134622365,-1.1021456010085,-0.0128957452151458,-0.409877277603672,-0.257770777512143,-0.152106500091529
"Ptges",-0.932470108092229,-0.970911585709174,0.0384414776169442,-0.447770338964807,-0.450521362239376,0.00275102327456876,-0.929513529585056,-1.02803526952191,0.0985217399368565,-1.17193062008639,-1.16015168455481,-0.0117789355315787
"Fpr1",-1.08481588093606,-1.10511907282564,0.0203031918895757,-1.0717421976796,-1.23499416592088,0.163251968241278,-1.13845630295348,-1.16205124657233,0.0235949436188473,-1.1166104334359,-1.16822061689683,0.0516101834609322
"Ccl5",-1.15903068526764,-1.18896009110585,0.0299294058382062,-0.166006470154741,-0.533000134365091,0.36699366421035,-1.2162083325153,-1.28895062746873,0.0727422949534307,-0.904083113338085,-1.15052067983429,0.246437566496209
"Lcn2",-1.19676284401092,-1.12726978960858,-0.0694930544023334,-0.672830762805331,0.0608242497368293,-0.73365501254216,-1.08751154443129,-1.08406457019436,-0.00344697423692253,-0.678352188637149,0.198448859186424,-0.876801047823572
"Steap4",-1.08168968269128,-0.957504522095294,-0.124185160595991,-0.797002072729108,0.0337924330602876,-0.830794505789396,-1.14744136352014,-1.15730428129358,0.00986291777344255,-0.635193404600379,0.0315946098028204,-0.6667880144032
