"",X0.ifnr.l.1,X0.5.ifnr.l.1,X1.ifnr.l.1,X2.ifnr.l.1,X3.ifnr.l.1,X5.ifnr.l.1,X8.ifnr.l.1,X0.ifnr.t.1,X0.5.ifnr.t.1,X1.ifnr.t.1,X2.ifnr.t.1,X3.ifnr.t.1,X5.ifnr.t.1,X8.ifnr.t.1,X0.ifnr.1,X0.5.ifnr.1,X1.ifnr.1,X2.ifnr.1,X3.ifnr.1,X5.ifnr.1,X8.ifnr.1,X0.ifnr.l.2,X0.5.ifnr.l.2,X1.ifnr.l.2,X2.ifnr.l.2,X3.ifnr.l.2,X5.ifnr.l.2,X8.ifnr.l.2,X0.ifnr.t.2,X0.5.ifnr.t.2,X1.ifnr.t.2,X2.ifnr.t.2,X3.ifnr.t.2,X5.ifnr.t.2,X8.ifnr.t.2,X0.ifnr.2,X0.5.ifnr.2,X1.ifnr.2,X2.ifnr.2,X3.ifnr.2,X5.ifnr.2,X8.ifnr.2
Csf3,0.0328164985856569,0.0603245197426103,0.0396897372302618,0.212004609744118,1,0.2583902908786,0.0854019805090831,0.0328164985856569,0.090579551531342,0.0796433475141268,0.0629169017629899,0.0943354702220319,0.0602918429540892,0.0513929060643338,0.0328164985856569,0.0783040708831892,0.142046430524428,0.170254279076537,0.0834466252085415,0.0328164985856569,0.04763785591876,0.101808628268578,0.0599347470035109,0.10141412192373,0.380414915529801,0.576196584202613,0.360541672054748,0.152756021626206,0.101808628268578,0.0494360357316063,0.147875459622527,0.0698486471363993,0.0647200888572955,0.0654388448582467,0.0328164985856569,0.101808628268578,0.0651919089305077,0.0697852091539224,0.106468832479385,0.0739787170850736,0.0328164985856569,0.130090284652658
Nos2,0.00787648939744308,0.00787648939744308,0.00952617762268197,0.0587041720922701,0.48816542663394,0.347162291827357,0.0488959240784964,0.00787648939744308,0.00787648939744308,0.0116228892775526,0.0078764893974431,0.0152592625255807,0.00787648939744308,0.0078764893974431,0.00787648939744308,0.0078764893974431,0.0078764893974431,0.0161233108706339,0.0078764893974431,0.0114604462038845,0.0078764893974431,0.00787648939744308,0.0111308980843255,0.0119926236302119,0.291535875265185,1,0.782670908630279,0.0690497603843528,0.00787648939744308,0.0078764893974431,0.0118216333940225,0.0078764893974431,0.0193625543957711,0.0117914342515549,0.0114164101905533,0.00787648939744308,0.0078764893974431,0.00787648939744308,0.0122959266623349,0.00787648939744308,0.0078764893974431,0.00787648939744308
Hivep3,0.0963412426112761,0.0917845134723635,0.0821785134544946,0.430339395715584,1,0.449089765582221,0.136845668221034,0.0963412426112761,0.0804563367704773,0.0788721374872831,0.424114845446543,0.581934953065726,0.197735110959354,0.0718883970447016,0.0963412426112761,0.0650003242476747,0.0761369047182906,0.297893376732187,0.544600033372714,0.136695525266274,0.0885104205219272,0.0567362434805992,0.0488275314471632,0.050143914937788,0.321064033860511,0.568537736231034,0.441873067775359,0.0999408015337564,0.0567362434805992,0.0601854095228573,0.0763770402245728,0.279645697537717,0.3881657730394,0.195162968297724,0.0783688140349465,0.0567362434805992,0.0781983364486605,0.0647749049812164,0.116405707136873,0.293379826297658,0.160286594407804,0.0599264471304648
Ifih1,0.0805171650861345,0.111402176742778,0.108205683287522,0.691168218130631,1,0.556745676395279,0.17764219883483,0.0805171650861345,0.0970766551590905,0.0869316296328144,0.102147991874555,0.117493827249899,0.088545690017244,0.0732089040565111,0.0805171650861345,0.0974868131974002,0.123069484997844,0.0929942054599013,0.0986159497764418,0.0864581144453741,0.0594118659330936,0.18928894745067,0.18411299822874,0.179659691732546,0.607133832782401,0.896299660941481,0.501278976997024,0.203327960035807,0.18928894745067,0.151663924986657,0.157056366589351,0.237362126783237,0.266238770185291,0.207049371324957,0.15168179426892,0.18928894745067,0.205499817631456,0.155238145531527,0.154648602572084,0.207804441581772,0.168822593925896,0.143380663385791
Oasl1,0.055148687657172,0.0645036336536258,0.0466982145374144,0.364438596345861,1,0.64019816162228,0.0540790660308682,0.055148687657172,0.0386112884151654,0.056976491361596,0.0917346592156412,0.0567068109360737,0.0547747807351412,0.0386112884151654,0.055148687657172,0.0386112884151654,0.070740770439644,0.0588246338754613,0.0386112884151654,0.0737490719982745,0.0386112884151654,0.0386112884151654,0.0545647044726831,0.0587889637724845,0.283998029372677,0.792108550896961,0.154289911111882,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0573798770603277,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0386112884151654,0.0628266428677529,0.0386112884151654,0.0576863795580375
Ptger2,0.120863385171466,0.069189540175205,0.0609163032967155,0.244437253514002,1,0.723325438807173,0.272042032752659,0.120863385171466,0.0889865317903383,0.0665025256732119,0.263446823450884,0.24110663333779,0.184502507166097,0.131120302287588,0.120863385171466,0.0560679661453638,0.10159062166548,0.308243316448443,0.212039033087943,0.127174174318699,0.0908129928426027,0.0334811647172258,0.0359531591640604,0.0505480193199502,0.196922977322302,0.438774984758774,0.412871809453284,0.388420863784201,0.0334811647172258,0.0396248694467807,0.0394058650291139,0.108543842198985,0.0866689034800992,0.137101024943627,0.0904642065185444,0.0334811647172258,0.0196856891176695,0.075126898165948,0.074913128451204,0.0690697899020999,0.0704289335154614,0.0585868840316733
Rsad2,0.00905780874102174,0.0105763278105276,0.0128520271224697,0.193402768493992,0.363464992162459,0.27470685472028,0.0163149698999674,0.00905780874102174,0.017029510604855,0.017674381904298,0.0132118731104467,0.0133028310852868,0.0128495967913737,0.0116214817909961,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.0137912825961247,0.541535819454096,1,0.316610565252204,0.0173340516905475,0.00905780874102174,0.0136450314893411,0.0226683240253082,0.0397219685354797,0.0222665588188893,0.0225641387559025,0.00905780874102174,0.00905780874102174,0.00905780874102174,0.0192616855761906,0.0192223415597491,0.014738480332945,0.00905780874102174,0.00905780874102174
Tnfaip2,0.0408024504125112,0.0373745510767139,0.0513648337077971,0.651350969852654,1,0.498636014598181,0.137382728979574,0.0408024504125112,0.037997791054869,0.0742996120652251,0.235108132463763,0.155056159648325,0.063201429832097,0.042452291966504,0.0408024504125112,0.0404703483977216,0.053107112142214,0.183237416474151,0.124197758773303,0.0501328512993903,0.0391092617974111,0.0214020204925427,0.0292578236929492,0.0550014432560648,0.376929222579994,0.508113870446756,0.298316471298822,0.100314806353076,0.0214020204925427,0.0268745361284895,0.0924361479914481,0.144532001923134,0.142950462602764,0.0708395625286872,0.0452331780018741,0.0214020204925427,0.0169584762197768,0.0274026343086528,0.0595378124251708,0.0653530134725677,0.0486340763481249,0.0355161027345322
Tnfsf11,0.0762372916682334,0.0874202363531708,0.1207957638154,0.392993668048582,0.72720308114168,0.522375870824777,0.193388152516852,0.0762372916682334,0.0987341231772086,0.209835635652175,0.280743892651325,0.224259536527291,0.0979769829867321,0.0742784487377514,0.0762372916682334,0.176669064562802,0.218815513571486,0.324904089947174,0.164359551250133,0.0949250596341384,0.0521795130072849,0.059670569954151,0.0544137916008433,0.0890907920431526,0.499649795273194,1,0.612327772946302,0.207343652003961,0.059670569954151,0.0471276780187854,0.141498296925456,0.344680755295571,0.338121377277253,0.112663430450234,0.102168462067358,0.059670569954151,0.0306697809516418,0.0905381447828032,0.372393632337102,0.260112635306583,0.115139087857122,0.104330657922792
Flt1,0.154811590946494,0.143461011988379,0.138353918779815,0.372833806898047,1,0.925674352646343,0.581563162687515,0.154811590946494,0.14381392484779,0.142578736200198,0.433952367379153,0.615380926486543,0.501532336025778,0.279326102162614,0.154811590946494,0.159829204522774,0.142422158577253,0.415775064994415,0.643078775759184,0.447599988239576,0.322826995515801,0.153074978645141,0.160490188103967,0.20072393605516,0.356517197868771,0.651860429217207,0.846465238716806,0.593765143114343,0.153074978645141,0.179473079767767,0.183285179115288,0.404688702337079,0.486502510507138,0.561410933751423,0.417939441278638,0.153074978645141,0.150672352452889,0.175699829425174,0.267717359617389,0.449112789599056,0.507990567316687,0.404752797583613
Prokr2,0.12192003485163,0.109704485253427,0.120683430525081,0.489430209746034,1,0.848075573019394,0.355042973832014,0.12192003485163,0.181256012792653,0.15937190427439,0.366833158727089,0.404203451228679,0.395548612282732,0.140013486225495,0.12192003485163,0.0960093774203794,0.0656681070604964,0.409446361612643,0.606011689319652,0.274830023204753,0.0953266788789253,0.15770682241428,0.201331882687605,0.0656681070604964,0.343895596789381,0.803506999428976,0.655888984813578,0.605684684189222,0.15770682241428,0.198695528221522,0.230125979891856,0.17682398293934,0.384874675686903,0.620544662126585,0.47885200188595,0.15770682241428,0.389595400385807,0.213622053892984,0.323589174898904,0.43632624839002,0.471918083167683,0.292761691642047
Ccl1,0.0345382322041661,0.0403284807873054,0.0345382322041661,0.686028551263672,0.789208439217442,1,0.117554839559395,0.0345382322041661,0.0345382322041661,0.0509661130099081,0.2404558631122,0.261151313007842,0.135747213236465,0.0540892599697601,0.0345382322041661,0.0664542988601951,0.0632784156144964,0.21534888312679,0.141111154069255,0.065969375228559,0.0345382322041661,0.0345382322041661,0.0345382322041661,0.0525873899877132,0.693041839844875,0.79024841512302,0.741623073303428,0.365897779958756,0.0345382322041661,0.0520297214797298,0.190232556542707,0.287876111171371,0.387101223156994,0.412211061751512,0.205285452424045,0.0345382322041661,0.0345382322041661,0.0345382322041661,0.073296501977532,0.0561991393978551,0.0523438771813655,0.0516011159941147
Ccl2,0.008797030769828,0.0188421853560398,0.0582229683945878,0.806972622762841,0.963379525165928,1,0.461895287442307,0.008797030769828,0.103484575060764,0.318488799477189,0.433561271586685,0.197617323933881,0.108425187497698,0.0243640916083205,0.008797030769828,0.0790995431039703,0.281531746296494,0.384320125444356,0.126699616806588,0.0493734529329048,0.0187532058171164,0.0170687434412742,0.0292685470247913,0.100576496836109,0.647689451468722,0.826796292568376,0.877818240309038,0.585853864414763,0.0170687434412742,0.0946036669315233,0.275072578370425,0.404069607519259,0.285610095161751,0.122263061249303,0.0595641306107237,0.0170687434412742,0.0584781424222846,0.146019862395367,0.266763692932623,0.12196902262595,0.0397167336451956,0.0370509465148919
Ccl7,0.0338643566460094,0.0753776947705145,0.137672767358772,0.832036403226187,0.979372822657309,1,0.480641546863274,0.0338643566460094,0.227746688031462,0.425698936249235,0.320287529365192,0.274485510020921,0.173712722402037,0.0869942413503329,0.0338643566460094,0.247401743932466,0.413030193518291,0.275759341408847,0.180843887455517,0.123799640938899,0.0791248555758288,0.091140919044966,0.127868976217588,0.24226860498236,0.671036836408981,0.784040348454987,0.757223663495587,0.683008152082501,0.091140919044966,0.260782072714926,0.439455852628701,0.42453626276851,0.256772707426694,0.184962438065898,0.111800035508128,0.091140919044966,0.16639502258548,0.305566805715644,0.328551402918399,0.150918807565129,0.10210713941368,0.0952035201967174
Slco2a1,0.14182999798994,0.107347020292771,0.107805215641382,0.153861580381485,0.580906187030565,1,0.72233838661354,0.14182999798994,0.113146410311993,0.126038425224882,0.23079325337329,0.473398790803238,0.531336538249237,0.27567234397704,0.14182999798994,0.128182423040627,0.108799747755001,0.219103841260697,0.364109394609234,0.386834257121553,0.189307883287179,0.19048011721857,0.155551371880495,0.176888817199842,0.270549661411458,0.502130604307827,0.624157126611517,0.53560791619061,0.19048011721857,0.193315829209575,0.196355351914299,0.284627470032438,0.410116058228095,0.395845002910736,0.323991407787465,0.19048011721857,0.186321228479838,0.163907945087627,0.210501615576293,0.377930209647712,0.36287961716784,0.399541923739021
Rffl,0.326176864311796,0.251268164810389,0.210861014126141,0.528587727453017,0.7379727876596,1,0.500056340955444,0.326176864311796,0.24854423112285,0.25102235188383,0.519573349854006,0.458163832586177,0.375177580229062,0.291910328807987,0.326176864311796,0.227273256083464,0.243882566681189,0.451649662543588,0.3533953095717,0.320327933186293,0.280637830767001,0.160926534912573,0.190972233279614,0.169940178201162,0.391153130735016,0.585935934556545,0.831078401936075,0.387720479830284,0.160926534912573,0.154378363071966,0.274420556616707,0.445549847981202,0.359436412161588,0.298050906067819,0.251410593602149,0.160926534912573,0.14285231326693,0.153652015136628,0.231385124424481,0.277470818658686,0.338259600310648,0.214561360829839
Gbp2,0.039089237009344,0.0527137245489609,0.0538708271574681,0.123905151623852,0.663197291553247,1,0.849932105692862,0.039089237009344,0.0503377689358846,0.0585296251392982,0.301448193183763,0.341081105583973,0.277789061457571,0.153897992773676,0.039089237009344,0.0613883297355747,0.0549026985633765,0.207431310936676,0.226278751150896,0.209164518359691,0.0962788719802054,0.0250394387002582,0.0307098600506281,0.0290230611170572,0.139521455742336,0.443942877654001,0.41990463779688,0.345201248137492,0.0250394387002582,0.02579649270371,0.0474296669527131,0.202909653837959,0.266941056757974,0.228945498150283,0.18624664921864,0.0250394387002582,0.035040332260784,0.0295029253468098,0.077903680247565,0.06635877521195,0.075599854855525,0.0465340789621611
Il34,0.223120011278394,0.188820505571452,0.170488207732335,0.178216983587361,0.676503623077872,1,0.815842290758276,0.223120011278394,0.18344164429368,0.147468580063856,0.38983299624926,0.385801773523768,0.379518277260935,0.21413865707388,0.223120011278394,0.191329793602858,0.185498985900616,0.267020904771449,0.249588349173166,0.235438865218987,0.0950393849118691,0.241051577243132,0.279654848969763,0.213044492468904,0.324104229311035,0.464954704163868,0.921047970847287,0.833178752007483,0.241051577243132,0.129409756430176,0.243752911866007,0.343616752039716,0.461462340980191,0.496747959115029,0.313455205148165,0.241051577243132,0.202534032835008,0.299782827753673,0.370596142436501,0.17021696458851,0.355792609706453,0.316707293283711
Slc7a2,0.111734722139776,0.0841459493615774,0.0912351032325125,0.154722508896589,0.299479668097709,0.406235523202344,0.303680935563507,0.111734722139776,0.0871817168722905,0.0867832408198996,0.178906487814451,0.158609985654185,0.128939118871801,0.0771318507366257,0.111734722139776,0.0716184352642722,0.0895729491345085,0.183475222393464,0.136573891041736,0.106305773876145,0.0805962355509325,0.126506374544258,0.155688697584569,0.12297531675202,0.360159500058527,0.66706014693303,1,0.708558810606007,0.126506374544258,0.124160257382748,0.150438702029574,0.311890865975177,0.382027912525794,0.39062894284997,0.326960973985276,0.126506374544258,0.174262495392634,0.140618252344423,0.201718813377581,0.206951132692243,0.263690922459043,0.175896156355021
Sod2,0.153203024076508,0.146423016390468,0.162694522085275,0.397188256270505,0.772885576403251,1,0.882976897593887,0.153203024076508,0.149484719027108,0.189615809202238,0.293628257314638,0.29478429882965,0.229894936189928,0.184461549103053,0.153203024076508,0.16624750266588,0.166580085192832,0.238765870235672,0.208416823947265,0.192655155886211,0.162185913724046,0.189928008756595,0.208687257423413,0.254368081193165,0.390054179219361,0.597741385989449,0.715428329564386,0.701783117064602,0.189928008756595,0.19578450709854,0.250574267344553,0.287237422111623,0.307538518600892,0.231564380062891,0.225921725952464,0.189928008756595,0.250105157392766,0.196608572335907,0.252077347499524,0.224922645174824,0.196203350501875,0.203196657681059
Tnip1,0.19518444186367,0.239963840893398,0.226682690101875,0.474768231667663,0.778173191182256,1,0.568692156585493,0.19518444186367,0.235585364843179,0.230593475456902,0.426019521667864,0.296589506157927,0.263648110695592,0.210745473276098,0.19518444186367,0.218760818581454,0.204856167259801,0.3324831868109,0.210358595451629,0.18769471810599,0.176390573289529,0.16723638639376,0.18731253275424,0.200994097025649,0.339793994978983,0.495227852198638,0.759406814561602,0.549973695684286,0.16723638639376,0.193985308495744,0.20571370780669,0.275683825286489,0.283475699640598,0.256696245944486,0.231453435668612,0.16723638639376,0.263986438847612,0.195504205863995,0.218939005853748,0.189025413534143,0.204163223917631,0.18081433803412
Mt2,0.151835722245471,0.167593785370911,0.146228592985263,0.383672356880314,0.799169563886411,1,0.616056696763346,0.151835722245471,0.179533604906633,0.225424693743067,0.481787950412544,0.444856319547882,0.376242481579041,0.220494871966572,0.151835722245471,0.140433994104848,0.225244283283464,0.426227682987894,0.379049220266404,0.366175964162601,0.160953186449628,0.114273459440756,0.172067846361901,0.207480680091729,0.618172663357458,0.846807893006692,0.960108065017481,0.834418078914002,0.114273459440756,0.225973054511547,0.294228755211179,0.456296663008084,0.553537748046985,0.433445004696958,0.355577291600348,0.114273459440756,0.24060524832257,0.233247535445171,0.484236525093349,0.43970731805726,0.405878383858419,0.323886669061966
Ch25h,0.0540017153149927,0.206560673042864,0.361775696414902,0.384541057277499,0.908103147948526,1,0.405936101315888,0.0540017153149927,0.281479453962742,0.389748924052863,0.241778973533272,0.233103293329688,0.139939242827489,0.0699051355245105,0.0540017153149927,0.256544683706618,0.381680679439087,0.197934351132212,0.168989439660695,0.0910870475003535,0.0740118799611108,0.0676287784240139,0.156568105122251,0.213987927124318,0.467897476203902,0.733241109877925,0.696087023784746,0.298960977483871,0.0676287784240139,0.161420585479244,0.236604518272893,0.204815028567347,0.223245985524922,0.117407891064391,0.100380680946328,0.0676287784240139,0.11897592539886,0.213770453228434,0.212952567663635,0.135279987921875,0.0782876032504557,0.077538710218014
Mnda,0.124488254995592,0.11411671589753,0.127757795327961,0.250313218016015,0.332067874864221,0.381959583828367,0.204639053803596,0.124488254995592,0.0975526577646026,0.143221543188258,0.244797443001074,0.20516599991487,0.14479387365769,0.0868857040162416,0.124488254995592,0.114336656999194,0.166665359461542,0.191923345758226,0.202790920767519,0.137602198504412,0.0874587707684127,0.166377669154579,0.199378450329625,0.255683393790784,0.65576789748747,0.972334158242234,1,0.586228387750999,0.166377669154579,0.268902738975015,0.286569825837002,0.544010529699765,0.563268836305929,0.419909002959351,0.240165982314135,0.166377669154579,0.645319367778244,0.2668522985896,0.441688213976292,0.500634219310665,0.399908114889884,0.282838598392848
Ikbke,0.21336215719132,0.266022870363234,0.280914336568805,0.344027014793678,0.704292201807661,0.780262481473111,0.549205558778358,0.21336215719132,0.24105723016575,0.279853840991233,0.269899622595035,0.24495661745417,0.277016092043598,0.253756205803421,0.21336215719132,0.259585003653729,0.243542692291931,0.213879719458778,0.214708014666443,0.218473727802935,0.241745595691171,0.268270925115563,0.258020176730523,0.223720393761995,0.407397884683671,0.613371983671744,1,0.834719332386475,0.268270925115563,0.310456855438826,0.314186885855658,0.280510362426974,0.321376823773471,0.350658175390838,0.306056933448773,0.268270925115563,0.280522361776529,0.275028275671961,0.216145133055916,0.26367482032156,0.28118891974192,0.240562921114164
Cx3cl1,0.0973998417014105,0.0851897791329798,0.0769851243669274,0.345042248245177,0.912589258427417,1,0.45007998090541,0.0973998417014105,0.0911886284557911,0.0945271131617662,0.295727638266508,0.393204559853008,0.295054377919127,0.149140787372869,0.0973998417014105,0.0670155825757121,0.0794966282224078,0.281532173214446,0.3286713425507,0.28322618332106,0.128964314371712,0.0507612326182184,0.0468074184413492,0.0499867267478646,0.321856282376962,0.561866869364529,0.728255467382715,0.569198079781454,0.0507612326182184,0.0478927056051964,0.0695179653402205,0.226654691148037,0.35231214354533,0.36941646996564,0.304905624073426,0.0507612326182184,0.043073962357929,0.04185534286616,0.128679315138274,0.169387060451844,0.180308862611873,0.183870090572972
Gch1,0.0398777328503934,0.0438184799497703,0.0396887363759499,0.359907401457965,0.818300937128091,0.860791983950175,0.40887110739168,0.0398777328503934,0.0421969632953369,0.0481967095477669,0.298677657619479,0.291227085906116,0.159697766842203,0.0828652817979018,0.0398777328503934,0.038666003449971,0.0388229046372083,0.230076786304136,0.24746426169573,0.120596464721396,0.0579925730811174,0.0300408283641895,0.0361190730645167,0.0666349747773542,0.347599263626333,0.549439213123218,1,0.677634941076232,0.0300408283641895,0.0420960132136637,0.104173514281434,0.279596328934725,0.319280836979223,0.268808845545064,0.165890237889984,0.0300408283641895,0.0264224628141646,0.0431387660524707,0.154685617000843,0.185593466826909,0.145430811970536,0.130680589806237
Serpina3g,0.0675306450201202,0.0676806201557596,0.0732601517001193,0.217975844557042,0.99105090497515,1,0.738881208283855,0.0675306450201202,0.0726581452666164,0.0905862433769834,0.335606641393145,0.538694267687376,0.430529588377191,0.22945812255931,0.0675306450201202,0.0836341139920386,0.0851082181578769,0.320399283214435,0.481882961206369,0.320958010326756,0.133764153058482,0.0696579947021033,0.0738130187493853,0.0624903085045779,0.269749071836167,0.60267359130004,0.507216467463828,0.362784214079511,0.0696579947021033,0.0734484697466774,0.0946163950716955,0.163329117075175,0.297534243680412,0.256660319077493,0.151703252542865,0.0696579947021033,0.0521297629696253,0.102128365416452,0.262263173374506,0.218374902857783,0.184735823342007,0.119923383779872
Cxcl3,0.0384946858771245,0.0289978176144589,0.0418932379997712,0.258153749292983,0.52334220949457,0.733218044669158,0.198624420704948,0.0384946858771245,0.030812332107525,0.0966400409302952,0.0361219990553959,0.0141404889383037,0.0338114694021427,0.0423294053388055,0.0384946858771245,0.0274225398383611,0.0777289076538274,0.049951586997564,0.00962816437242066,0.0359141835580305,0.0487646425764306,0.00962816437242066,0.0454316577463323,0.0549119621090365,0.249288910329527,0.692875878153287,1,0.458294781090117,0.00962816437242066,0.0388846010426062,0.0433857752427992,0.053088207786837,0.0470694545093219,0.0622697712210834,0.0442455554882941,0.00962816437242066,0.0381244195360686,0.0475905592240597,0.0906624924966849,0.0156665387073824,0.0394100609531197,0.023897937836158
Ccl3,0.0410756799840039,0.096340498859761,0.359391127860165,0.452910965174024,0.593244016271775,1,0.0788197894134549,0.0410756799840039,0.102454083120798,0.163422342362567,0.0263163691985736,0.0241596340928199,0.00709555876475462,0.0136469411565624,0.0410756799840039,0.0305254424149149,0.0833413951982097,0.049665541601931,0.0234590825397593,0.0142445456147079,0.0190538181694617,0.0342434493599364,0.0800739986600706,0.219623055215674,0.24022053550434,0.340572494925137,0.46571995029012,0.127198705856215,0.0342434493599364,0.0645854112664756,0.0402900016782184,0.0273030393675695,0.0338380401997414,0.0180145808387158,0.0297120605563627,0.0342434493599364,0.0679308031181538,0.0517493339390939,0.0243088422456089,0.0252677260534794,0.0134273497018595,0.0236381304056382
Il1a,0.00422515779505639,0.00295816261737084,0.0333171517312683,0.185040573348037,0.263008123202881,0.340499162126869,0.0148086352109262,0.00422515779505639,0.00686334395724924,0.0114003450536174,0.00295816261737084,0.00434453174568303,0.00295816261737084,0.00295816261737084,0.00422515779505639,0.00295816261737084,0.00418894558967606,0.00295816261737084,0.00295816261737084,0.00295816261737084,0.00295816261737084,0.00295816261737084,0.0384035265820484,0.179189741601369,0.573226134723871,0.928361713779535,1,0.263789304490281,0.00295816261737084,0.0164413086139937,0.014811542367608,0.00462724862905782,0.00727196872872998,0.0147208075543514,0.00561712927884613,0.00295816261737084,0.00295816261737084,0.00462438939854308,0.00793756909421921,0.00666862964648421,0.00295816261737084,0.00295816261737084
Irg1,0.000674666663489983,0.00127719877361613,0.00386441520929942,0.405501113937347,0.911997236409448,1,0.230951795914173,0.000674666663489983,0.000363386401112202,0.000881913387259917,0.00702959251940783,0.0049616013539301,0.00112399211315234,0.00149474647382311,0.000674666663489983,0.000699184265091834,0.000665769909192412,0.000553622344090202,0.000550266987547732,0.000363386401112202,0.000527507496689055,0.00240063821375181,0.00516799536147832,0.0235312153466816,0.248819945271629,0.545546735489212,0.55197045065123,0.17667189700055,0.00240063821375181,0.00109951780475399,0.00454965098527975,0.00917983742412136,0.00477935525482321,0.00397575137566609,0.00542619159032412,0.00240063821375181,0.000721888506967214,0.000977433935103174,0.00158674619118684,0.00173078917900954,0.00186209176842757,0.00126100326470449
Cd274,0.148778116175554,0.193703970590709,0.224297687483523,0.274907573443821,0.231391251827062,0.60570870025662,0.583735711517426,0.148778116175554,0.166739546655466,0.20214359467994,0.329896907710994,0.245197516598566,0.200309040594876,0.131488225381238,0.148778116175554,0.174259553381342,0.172087965719955,0.289036006434538,0.108387231544844,0.0977746850714128,0.155997963544868,0.176020987769398,0.191189998692198,0.356622945343046,0.516409886314351,0.786548605368401,1,0.730365409486551,0.176020987769398,0.205931418620126,0.163072996964351,0.457238137073925,0.467399492004494,0.388543567333053,0.316296343065131,0.176020987769398,0.225097853256178,0.254723905888194,0.308617497746764,0.302193649288656,0.29327500980651,0.26563306179681
Tmem158,0.149592727039033,0.177796926986747,0.135484640085142,0.164681396529474,0.201963677776348,0.383996851261804,0.284226556942736,0.149592727039033,0.153329923703342,0.101578135446876,0.207900657061874,0.131359392427664,0.11875038251177,0.0958454365246706,0.149592727039033,0.0929244215682992,0.15121432159272,0.117408653357876,0.19741907133139,0.152061361873202,0.145041565739514,0.189853108195825,0.172177671801271,0.151878967550741,0.294221807835184,0.389725704142967,1,0.916067925891758,0.189853108195825,0.167746138945557,0.205906770065069,0.252723367069936,0.354943675036382,0.230800338444525,0.335133965688324,0.189853108195825,0.144105667398785,0.117847203767904,0.154651581171165,0.237841016676518,0.245731167016171,0.203273288229352
Slco3a1,0.17113628474967,0.185431994204947,0.161051551509864,0.161947050475958,0.521189540584598,1,0.699326167805495,0.17113628474967,0.192478424998853,0.181222984550436,0.181748871510078,0.421784309154468,0.417565063557455,0.248455537818767,0.17113628474967,0.169072611480688,0.159975309753221,0.196924263118018,0.390120029812677,0.471000404117806,0.283858303152498,0.253525926891445,0.322506450487261,0.337721926724141,0.339830264762509,0.415169515916751,0.547025191482722,0.462497970692275,0.253525926891445,0.295828273908464,0.300955626157727,0.319996158353812,0.343745895188664,0.278300688798315,0.243603600806741,0.253525926891445,0.332340765908918,0.322869224828237,0.33695470927502,0.334579674564558,0.28703396984373,0.244389802248813
Egln3,0.173847447464566,0.21396654335781,0.202458584089029,0.322187923032879,0.36743508407298,0.548347863465087,0.3633722835461,0.173847447464566,0.200288109784963,0.222120414664705,0.377278356907694,0.216007284780078,0.173867977119278,0.171913866834369,0.173847447464566,0.217283982243939,0.248690588424638,0.378450142261559,0.206532783539646,0.188716903484844,0.166402222272705,0.28464671171811,0.305728490318843,0.2889586739929,0.626704983173216,0.763386024597803,1,0.613047895150344,0.28464671171811,0.287952012636419,0.340550539992609,0.595976582933559,0.561941368704237,0.410165576078603,0.322556309314666,0.28464671171811,0.414706730086266,0.340804830083737,0.389791084900203,0.466334831530763,0.339273504115619,0.280971864517436
Timp1,0.101232489501097,0.118915705561518,0.124106084093127,0.278375021415713,0.605746237176935,0.79240419746517,0.702024395200816,0.101232489501097,0.121316695463075,0.147334255431439,0.289526043743509,0.335802525398669,0.320724624210959,0.309923902811476,0.101232489501097,0.150703150214277,0.138439129388105,0.254194095119044,0.352591659610229,0.349241597469349,0.274533729785404,0.151364222927613,0.176081276215848,0.217581635081565,0.454455106484059,0.677869400630685,0.895545783097056,1,0.151364222927613,0.198791273983016,0.224210299937136,0.454219847264767,0.533238173907935,0.53792343426477,0.546363297545178,0.151364222927613,0.241988823012904,0.192136869179274,0.393954043071513,0.464436130898197,0.464579441022222,0.538335455351047
Rab15,0.288345394749375,0.378455762854197,0.330226895445921,0.332781015129503,0.407675491650185,0.728206647574948,0.552910889720297,0.288345394749375,0.280484287303875,0.382163266323372,0.267680987769712,0.393214072390218,0.485083888849993,0.498072005435964,0.288345394749375,0.281837618805057,0.313380964916431,0.345861643561359,0.389808350239482,0.446234884506058,0.490787939313193,0.194234394009448,0.245678628755894,0.2300451247545,0.289068591213969,0.399977462232736,0.836729172010469,1,0.194234394009448,0.196411055461371,0.260611779463114,0.247675021612031,0.356067528965527,0.5523853299679,0.77380939306635,0.194234394009448,0.156733469579575,0.257201119491801,0.295831257851124,0.379405320197169,0.51804849870522,0.605731638973997
