"","time","normCnt.frac","sti","geno","gene","type","clust","v1"
"1610",8,0.300416333946553,"tnf","wt","Il1rl1","Sim.","5",TRUE
"1611",0,0.18303727724739,"lps","mt","Il1rl1","Sim.","5",TRUE
"1612",0.5,0.18303727724739,"lps","mt","Il1rl1","Sim.","5",TRUE
"1613",1,0.183110190686338,"lps","mt","Il1rl1","Sim.","5",TRUE
"1614",2,0.36454492986016,"lps","mt","Il1rl1","Sim.","5",TRUE
"1615",3,0.52418020770876,"lps","mt","Il1rl1","Sim.","5",TRUE
"1616",5,0.767648498621507,"lps","mt","Il1rl1","Sim.","5",TRUE
"1617",8,1,"lps","mt","Il1rl1","Sim.","5",TRUE
"1618",0,0.18303727724739,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1619",0.5,0.18303727724739,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1620",1,0.184312422422871,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1621",2,0.374067966534004,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1622",3,0.532106355983879,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1623",5,0.76291013082038,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1624",8,0.669076678358114,"tnf","mt","Il1rl1","Sim.","5",TRUE
"1625",0,0.203209140855511,"lps","wt","Flt1","Sim.","4",FALSE
"1626",0.5,0.203209140855511,"lps","wt","Flt1","Sim.","4",FALSE
"1627",1,0.211632094418085,"lps","wt","Flt1","Sim.","4",FALSE
"1628",2,0.412716761503532,"lps","wt","Flt1","Sim.","4",FALSE
"1629",3,0.66561952674247,"lps","wt","Flt1","Sim.","4",FALSE
"1630",5,0.953792905052634,"lps","wt","Flt1","Sim.","4",FALSE
"1631",8,1,"lps","wt","Flt1","Sim.","4",FALSE
"1632",0,0.203209140855511,"tnf","wt","Flt1","Sim.","4",FALSE
"1633",0.5,0.203209140855511,"tnf","wt","Flt1","Sim.","4",FALSE
"1634",1,0.22589924848718,"tnf","wt","Flt1","Sim.","4",FALSE
"1635",2,0.445508987934691,"tnf","wt","Flt1","Sim.","4",FALSE
"1636",3,0.422435241403411,"tnf","wt","Flt1","Sim.","4",FALSE
"1637",5,0.35178712269791,"tnf","wt","Flt1","Sim.","4",FALSE
"1638",8,0.286134723278871,"tnf","wt","Flt1","Sim.","4",FALSE
"1639",0,0.252336130722648,"lps","mt","Flt1","Sim.","4",FALSE
"1640",0.5,0.252336130722648,"lps","mt","Flt1","Sim.","4",FALSE
"1641",1,0.255264569637376,"lps","mt","Flt1","Sim.","4",FALSE
"1642",2,0.483663297348887,"lps","mt","Flt1","Sim.","4",FALSE
"1643",3,0.715415744997633,"lps","mt","Flt1","Sim.","4",FALSE
"1644",5,0.967530254239101,"lps","mt","Flt1","Sim.","4",FALSE
"1645",8,1,"lps","mt","Flt1","Sim.","4",FALSE
"1646",0,0.252336130722648,"tnf","mt","Flt1","Sim.","4",FALSE
"1647",0.5,0.252336130722648,"tnf","mt","Flt1","Sim.","4",FALSE
"1648",1,0.27611643646063,"tnf","mt","Flt1","Sim.","4",FALSE
"1649",2,0.545177588485901,"tnf","mt","Flt1","Sim.","4",FALSE
"1650",3,0.660570259448157,"tnf","mt","Flt1","Sim.","4",FALSE
"1651",5,0.631447744598211,"tnf","mt","Flt1","Sim.","4",FALSE
"1652",8,0.471016548211471,"tnf","mt","Flt1","Sim.","4",FALSE
"1653",0,0.0859251359264575,"lps","wt","Mmp9","Sim.","8",TRUE
"1654",0.5,0.0859251359264575,"lps","wt","Mmp9","Sim.","8",TRUE
"1655",1,0.0859251359264575,"lps","wt","Mmp9","Sim.","8",TRUE
"1656",2,0.169976310615647,"lps","wt","Mmp9","Sim.","8",TRUE
"1657",3,0.400332735138748,"lps","wt","Mmp9","Sim.","8",TRUE
"1658",5,0.765153379284158,"lps","wt","Mmp9","Sim.","8",TRUE
"1659",8,1,"lps","wt","Mmp9","Sim.","8",TRUE
"1660",0,0.0859251359264575,"tnf","wt","Mmp9","Sim.","8",TRUE
"1661",0.5,0.0859251359264575,"tnf","wt","Mmp9","Sim.","8",TRUE
"1662",1,0.0859251359264575,"tnf","wt","Mmp9","Sim.","8",TRUE
"1663",2,0.225905072803537,"tnf","wt","Mmp9","Sim.","8",TRUE
"1664",3,0.329185244322845,"tnf","wt","Mmp9","Sim.","8",TRUE
"1665",5,0.274508864953463,"tnf","wt","Mmp9","Sim.","8",TRUE
"1666",8,0.21320502635449,"tnf","wt","Mmp9","Sim.","8",TRUE
"1667",0,0.102913386252422,"lps","mt","Mmp9","Sim.","8",TRUE
"1668",0.5,0.102913386252422,"lps","mt","Mmp9","Sim.","8",TRUE
"1669",1,0.102913386252422,"lps","mt","Mmp9","Sim.","8",TRUE
"1670",2,0.163024487565089,"lps","mt","Mmp9","Sim.","8",TRUE
"1671",3,0.430316895072058,"lps","mt","Mmp9","Sim.","8",TRUE
"1672",5,0.770712375627631,"lps","mt","Mmp9","Sim.","8",TRUE
"1673",8,1,"lps","mt","Mmp9","Sim.","8",TRUE
"1674",0,0.102913386252422,"tnf","mt","Mmp9","Sim.","8",TRUE
"1675",0.5,0.102913386252422,"tnf","mt","Mmp9","Sim.","8",TRUE
"1676",1,0.102913386252422,"tnf","mt","Mmp9","Sim.","8",TRUE
"1677",2,0.25451580732846,"tnf","mt","Mmp9","Sim.","8",TRUE
"1678",3,0.449149017875301,"tnf","mt","Mmp9","Sim.","8",TRUE
"1679",5,0.574240671325554,"tnf","mt","Mmp9","Sim.","8",TRUE
"1680",8,0.435532924135446,"tnf","mt","Mmp9","Sim.","8",TRUE
"1681",0,0.0895152329149134,"lps","wt","Acpp","Sim.","8",TRUE
"1682",0.5,0.0895152329149134,"lps","wt","Acpp","Sim.","8",TRUE
"1683",1,0.0895152329149134,"lps","wt","Acpp","Sim.","8",TRUE
"1684",2,0.0895152340098978,"lps","wt","Acpp","Sim.","8",TRUE
"1685",3,0.246909475436812,"lps","wt","Acpp","Sim.","8",TRUE
"1686",5,0.73784424361795,"lps","wt","Acpp","Sim.","8",TRUE
"1687",8,1,"lps","wt","Acpp","Sim.","8",TRUE
"1688",0,0.0895152329149134,"tnf","wt","Acpp","Sim.","8",TRUE
"1689",0.5,0.0895152329149134,"tnf","wt","Acpp","Sim.","8",TRUE
"1690",1,0.0895152329149134,"tnf","wt","Acpp","Sim.","8",TRUE
"1691",2,0.0895152360351835,"tnf","wt","Acpp","Sim.","8",TRUE
"1692",3,0.316465490005672,"tnf","wt","Acpp","Sim.","8",TRUE
"1693",5,0.298569658744176,"tnf","wt","Acpp","Sim.","8",TRUE
"1694",8,0.220296017105636,"tnf","wt","Acpp","Sim.","8",TRUE
"1695",0,0.112693141754397,"lps","mt","Acpp","Sim.","8",TRUE
"1696",0.5,0.112693141754397,"lps","mt","Acpp","Sim.","8",TRUE
"1697",1,0.112693141754397,"lps","mt","Acpp","Sim.","8",TRUE
"1698",2,0.112693141950784,"lps","mt","Acpp","Sim.","8",TRUE
"1699",3,0.273262622536089,"lps","mt","Acpp","Sim.","8",TRUE
"1700",5,0.738977256799655,"lps","mt","Acpp","Sim.","8",TRUE
"1701",8,1,"lps","mt","Acpp","Sim.","8",TRUE
"1702",0,0.112693141754397,"tnf","mt","Acpp","Sim.","8",TRUE
"1703",0.5,0.112693141754397,"tnf","mt","Acpp","Sim.","8",TRUE
"1704",1,0.112693141754397,"tnf","mt","Acpp","Sim.","8",TRUE
"1705",2,0.112693144974571,"tnf","mt","Acpp","Sim.","8",TRUE
"1706",3,0.37381991915273,"tnf","mt","Acpp","Sim.","8",TRUE
"1707",5,0.593563926180163,"tnf","mt","Acpp","Sim.","8",TRUE
"1708",8,0.445380850310023,"tnf","mt","Acpp","Sim.","8",TRUE
"1709",0,0.138680752981161,"lps","wt","Pilra","Sim.","8",FALSE
"1710",0.5,0.138680752981161,"lps","wt","Pilra","Sim.","8",FALSE
"1711",1,0.138680752981161,"lps","wt","Pilra","Sim.","8",FALSE
"1712",2,0.138680752981184,"lps","wt","Pilra","Sim.","8",FALSE
"1713",3,0.373962919052684,"lps","wt","Pilra","Sim.","8",FALSE
"1714",5,0.803927869791285,"lps","wt","Pilra","Sim.","8",FALSE
"1715",8,1,"lps","wt","Pilra","Sim.","8",FALSE
"1716",0,0.138680752981161,"tnf","wt","Pilra","Sim.","8",FALSE
"1717",0.5,0.138680752981161,"tnf","wt","Pilra","Sim.","8",FALSE
"1718",1,0.138680752981161,"tnf","wt","Pilra","Sim.","8",FALSE
"1719",2,0.138680752981225,"tnf","wt","Pilra","Sim.","8",FALSE
"1720",3,0.440450763974228,"tnf","wt","Pilra","Sim.","8",FALSE
"1721",5,0.309680120985775,"tnf","wt","Pilra","Sim.","8",FALSE
"1722",8,0.189176549740384,"tnf","wt","Pilra","Sim.","8",FALSE
"1723",0,0.156364864379543,"lps","mt","Pilra","Sim.","8",FALSE
"1724",0.5,0.156364864379543,"lps","mt","Pilra","Sim.","8",FALSE
"1725",1,0.156364864379543,"lps","mt","Pilra","Sim.","8",FALSE
"1726",2,0.156364864379547,"lps","mt","Pilra","Sim.","8",FALSE
"1727",3,0.345900208548196,"lps","mt","Pilra","Sim.","8",FALSE
"1728",5,0.857495079987486,"lps","mt","Pilra","Sim.","8",FALSE
"1729",8,1,"lps","mt","Pilra","Sim.","8",FALSE
"1730",0,0.156364864379543,"tnf","mt","Pilra","Sim.","8",FALSE
"1731",0.5,0.156364864379543,"tnf","mt","Pilra","Sim.","8",FALSE
"1732",1,0.156364864379543,"tnf","mt","Pilra","Sim.","8",FALSE
"1733",2,0.156364864379605,"tnf","mt","Pilra","Sim.","8",FALSE
"1734",3,0.489037440659086,"tnf","mt","Pilra","Sim.","8",FALSE
"1735",5,0.660070769227309,"tnf","mt","Pilra","Sim.","8",FALSE
"1736",8,0.305855073768927,"tnf","mt","Pilra","Sim.","8",FALSE
"1737",0,0.0832439643463562,"lps","wt","Mmp1b","Sim.","8",TRUE
"1738",0.5,0.0832439643463562,"lps","wt","Mmp1b","Sim.","8",TRUE
"1739",1,0.0832439643463562,"lps","wt","Mmp1b","Sim.","8",TRUE
"1740",2,0.138584627253859,"lps","wt","Mmp1b","Sim.","8",TRUE
"1741",3,0.361706747171127,"lps","wt","Mmp1b","Sim.","8",TRUE
"1742",5,0.72613668019188,"lps","wt","Mmp1b","Sim.","8",TRUE
"1743",8,1,"lps","wt","Mmp1b","Sim.","8",TRUE
"1744",0,0.0832439643463562,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1745",0.5,0.0832439643463562,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1746",1,0.0832439643463562,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1747",2,0.20027994187811,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1748",3,0.299007380345536,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1749",5,0.24701714234443,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1750",8,0.191571557575061,"tnf","wt","Mmp1b","Sim.","8",TRUE
"1751",0,0.105145319996301,"lps","mt","Mmp1b","Sim.","8",TRUE
"1752",0.5,0.105145319996301,"lps","mt","Mmp1b","Sim.","8",TRUE
"1753",1,0.105145319996301,"lps","mt","Mmp1b","Sim.","8",TRUE
"1754",2,0.121393055313543,"lps","mt","Mmp1b","Sim.","8",TRUE
"1755",3,0.405964944206527,"lps","mt","Mmp1b","Sim.","8",TRUE
"1756",5,0.835335660428948,"lps","mt","Mmp1b","Sim.","8",TRUE
"1757",8,1,"lps","mt","Mmp1b","Sim.","8",TRUE
"1758",0,0.105145319996301,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1759",0.5,0.105145319996301,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1760",1,0.105145319996301,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1761",2,0.243758633410611,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1762",3,0.475379425847145,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1763",5,0.502254124216654,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1764",8,0.367813264894413,"tnf","mt","Mmp1b","Sim.","8",TRUE
"1765",0,0.0205704359798812,"lps","wt","Mmp3","Sim.","8",TRUE
"1766",0.5,0.0205704359798812,"lps","wt","Mmp3","Sim.","8",TRUE
"1767",1,0.0205704359798812,"lps","wt","Mmp3","Sim.","8",TRUE
"1768",2,0.0205704359799122,"lps","wt","Mmp3","Sim.","8",TRUE
"1769",3,0.140510273757402,"lps","wt","Mmp3","Sim.","8",TRUE
"1770",5,0.593945669663034,"lps","wt","Mmp3","Sim.","8",TRUE
"1771",8,1,"lps","wt","Mmp3","Sim.","8",TRUE
"1772",0,0.0205704359798812,"tnf","wt","Mmp3","Sim.","8",TRUE
"1773",0.5,0.0205704359798812,"tnf","wt","Mmp3","Sim.","8",TRUE
"1774",1,0.0205704359798812,"tnf","wt","Mmp3","Sim.","8",TRUE
"1775",2,0.0205704359799695,"tnf","wt","Mmp3","Sim.","8",TRUE
"1776",3,0.210997474676563,"tnf","wt","Mmp3","Sim.","8",TRUE
"1777",5,0.210410439282326,"tnf","wt","Mmp3","Sim.","8",TRUE
"1778",8,0.179288170385235,"tnf","wt","Mmp3","Sim.","8",TRUE
"1779",0,0.027700839162764,"lps","mt","Mmp3","Sim.","8",TRUE
"1780",0.5,0.027700839162764,"lps","mt","Mmp3","Sim.","8",TRUE
"1781",1,0.027700839162764,"lps","mt","Mmp3","Sim.","8",TRUE
"1782",2,0.0277008391627702,"lps","mt","Mmp3","Sim.","8",TRUE
"1783",3,0.144407295452219,"lps","mt","Mmp3","Sim.","8",TRUE
"1784",5,0.657665709775643,"lps","mt","Mmp3","Sim.","8",TRUE
"1785",8,1,"lps","mt","Mmp3","Sim.","8",TRUE
"1786",0,0.027700839162764,"tnf","mt","Mmp3","Sim.","8",TRUE
"1787",0.5,0.027700839162764,"tnf","mt","Mmp3","Sim.","8",TRUE
"1788",1,0.027700839162764,"tnf","mt","Mmp3","Sim.","8",TRUE
"1789",2,0.0277008391628654,"tnf","mt","Mmp3","Sim.","8",TRUE
"1790",3,0.271384719985748,"tnf","mt","Mmp3","Sim.","8",TRUE
"1791",5,0.430883577823912,"tnf","mt","Mmp3","Sim.","8",TRUE
"1792",8,0.365300861367993,"tnf","mt","Mmp3","Sim.","8",TRUE
"1793",0,0.142719385348131,"lps","wt","Rbfox1","Sim.","5",TRUE
"1794",0.5,0.142719385348131,"lps","wt","Rbfox1","Sim.","5",TRUE
"1795",1,0.142719385348131,"lps","wt","Rbfox1","Sim.","5",TRUE
"1796",2,0.142719391530889,"lps","wt","Rbfox1","Sim.","5",TRUE
"1797",3,0.406570679961483,"lps","wt","Rbfox1","Sim.","5",TRUE
"1798",5,0.831154725683121,"lps","wt","Rbfox1","Sim.","5",TRUE
"1799",8,1,"lps","wt","Rbfox1","Sim.","5",TRUE
"1800",0,0.142719385348131,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1801",0.5,0.142719385348131,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1802",1,0.142719385348131,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1803",2,0.142719402966004,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1804",3,0.44989928955003,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1805",5,0.364478374220767,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1806",8,0.212502919987958,"tnf","wt","Rbfox1","Sim.","5",TRUE
"1807",0,0.154708240632911,"lps","mt","Rbfox1","Sim.","5",TRUE
"1808",0.5,0.154708240632911,"lps","mt","Rbfox1","Sim.","5",TRUE
"1809",1,0.154708240632911,"lps","mt","Rbfox1","Sim.","5",TRUE
"1810",2,0.154708241584173,"lps","mt","Rbfox1","Sim.","5",TRUE
"1811",3,0.392263141978632,"lps","mt","Rbfox1","Sim.","5",TRUE
"1812",5,0.827306933605487,"lps","mt","Rbfox1","Sim.","5",TRUE
"1813",8,1,"lps","mt","Rbfox1","Sim.","5",TRUE
"1814",0,0.154708240632911,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1815",0.5,0.154708240632911,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1816",1,0.154708240632911,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1817",2,0.154708256230346,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1818",3,0.476996417302974,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1819",5,0.75595427200242,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1820",8,0.416754083981473,"tnf","mt","Rbfox1","Sim.","5",TRUE
"1821",0,0.105457472395363,"lps","wt","U90926","Sim.","8",TRUE
"1822",0.5,0.105457472395363,"lps","wt","U90926","Sim.","8",TRUE
"1823",1,0.105457472395363,"lps","wt","U90926","Sim.","8",TRUE
"1824",2,0.105457473517991,"lps","wt","U90926","Sim.","8",TRUE
"1825",3,0.26603462935534,"lps","wt","U90926","Sim.","8",TRUE
"1826",5,0.757906398481393,"lps","wt","U90926","Sim.","8",TRUE
"1827",8,1,"lps","wt","U90926","Sim.","8",TRUE
"1828",0,0.105457472395363,"tnf","wt","U90926","Sim.","8",TRUE
"1829",0.5,0.105457472395363,"tnf","wt","U90926","Sim.","8",TRUE
"1830",1,0.105457472395363,"tnf","wt","U90926","Sim.","8",TRUE
"1831",2,0.105457475594406,"tnf","wt","U90926","Sim.","8",TRUE
"1832",3,0.336652885115374,"tnf","wt","U90926","Sim.","8",TRUE
"1833",5,0.312176649596801,"tnf","wt","U90926","Sim.","8",TRUE
"1834",8,0.22874044438474,"tnf","wt","U90926","Sim.","8",TRUE
"1835",0,0.132066421880922,"lps","mt","U90926","Sim.","8",TRUE
"1836",0.5,0.132066421880922,"lps","mt","U90926","Sim.","8",TRUE
"1837",1,0.132066421880922,"lps","mt","U90926","Sim.","8",TRUE
"1838",2,0.132066422081424,"lps","mt","U90926","Sim.","8",TRUE
"1839",3,0.295411154111895,"lps","mt","U90926","Sim.","8",TRUE
"1840",5,0.759083862835488,"lps","mt","U90926","Sim.","8",TRUE
"1841",8,1,"lps","mt","U90926","Sim.","8",TRUE
"1842",0,0.132066421880922,"tnf","mt","U90926","Sim.","8",TRUE
"1843",0.5,0.132066421880922,"tnf","mt","U90926","Sim.","8",TRUE
"1844",1,0.132066421880922,"tnf","mt","U90926","Sim.","8",TRUE
"1845",2,0.132066425168572,"tnf","mt","U90926","Sim.","8",TRUE
"1846",3,0.397026374057566,"tnf","mt","U90926","Sim.","8",TRUE
"1847",5,0.610681212362828,"tnf","mt","U90926","Sim.","8",TRUE
"1848",8,0.448856877271864,"tnf","mt","U90926","Sim.","8",TRUE
"1849",0,0.0191750705646687,"lps","wt","Gm16685","Sim.","7",TRUE
"1850",0.5,0.0191750705646687,"lps","wt","Gm16685","Sim.","7",TRUE
"1851",1,0.0191750705646687,"lps","wt","Gm16685","Sim.","7",TRUE
"1852",2,0.0378166538114528,"lps","wt","Gm16685","Sim.","7",TRUE
"1853",3,0.558455512164365,"lps","wt","Gm16685","Sim.","7",TRUE
"1854",5,1,"lps","wt","Gm16685","Sim.","7",TRUE
"1855",8,0.594209856810069,"lps","wt","Gm16685","Sim.","7",TRUE
"1856",0,0.0191750705646687,"tnf","wt","Gm16685","Sim.","7",TRUE
"1857",0.5,0.0191750705646687,"tnf","wt","Gm16685","Sim.","7",TRUE
"1858",1,0.0191750705646687,"tnf","wt","Gm16685","Sim.","7",TRUE
"1859",2,0.208199045714432,"tnf","wt","Gm16685","Sim.","7",TRUE
"1860",3,0.403831938507346,"tnf","wt","Gm16685","Sim.","7",TRUE
"1861",5,0.111395568561067,"tnf","wt","Gm16685","Sim.","7",TRUE
"1862",8,0.030013425390213,"tnf","wt","Gm16685","Sim.","7",TRUE
"1863",0,0.0259825036120063,"lps","mt","Gm16685","Sim.","7",TRUE
"1864",0.5,0.0259825036120063,"lps","mt","Gm16685","Sim.","7",TRUE
"1865",1,0.0259825036120063,"lps","mt","Gm16685","Sim.","7",TRUE
"1866",2,0.0265544124011764,"lps","mt","Gm16685","Sim.","7",TRUE
"1867",3,0.682260459736458,"lps","mt","Gm16685","Sim.","7",TRUE
"1868",5,1,"lps","mt","Gm16685","Sim.","7",TRUE
"1869",8,0.414641421167714,"lps","mt","Gm16685","Sim.","7",TRUE
"1870",0,0.0259825036120063,"tnf","mt","Gm16685","Sim.","7",TRUE
"1871",0.5,0.0259825036120063,"tnf","mt","Gm16685","Sim.","7",TRUE
"1872",1,0.0259825036120063,"tnf","mt","Gm16685","Sim.","7",TRUE
"1873",2,0.240827449757564,"tnf","mt","Gm16685","Sim.","7",TRUE
"1874",3,0.699256652547767,"tnf","mt","Gm16685","Sim.","7",TRUE
"1875",5,0.262552594778583,"tnf","mt","Gm16685","Sim.","7",TRUE
"1876",8,0.0537865126955944,"tnf","mt","Gm16685","Sim.","7",TRUE
"1877",0,0.0512549963148757,"lps","wt","Tmem132e","Sim.","7",TRUE
"1878",0.5,0.0512549963148757,"lps","wt","Tmem132e","Sim.","7",TRUE
"1879",1,0.0512549963148757,"lps","wt","Tmem132e","Sim.","7",TRUE
"1880",2,0.0553387979641451,"lps","wt","Tmem132e","Sim.","7",TRUE
"1881",3,0.451551028345774,"lps","wt","Tmem132e","Sim.","7",TRUE
"1882",5,1,"lps","wt","Tmem132e","Sim.","7",TRUE
"1883",8,0.604485623835556,"lps","wt","Tmem132e","Sim.","7",TRUE
"1884",0,0.0512549963148757,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1885",0.5,0.0512549963148757,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1886",1,0.0512549963148757,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1887",2,0.168461895547219,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1888",3,0.348289175596938,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1889",5,0.180164515108321,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1890",8,0.0881358906261473,"tnf","wt","Tmem132e","Sim.","7",TRUE
"1891",0,0.0930516165364861,"lps","mt","Tmem132e","Sim.","7",TRUE
"1892",0.5,0.0930516165364861,"lps","mt","Tmem132e","Sim.","7",TRUE
"1893",1,0.0930516165364861,"lps","mt","Tmem132e","Sim.","7",TRUE
"1894",2,0.0931927436898752,"lps","mt","Tmem132e","Sim.","7",TRUE
"1895",3,0.769222186099895,"lps","mt","Tmem132e","Sim.","7",TRUE
"1896",5,1,"lps","mt","Tmem132e","Sim.","7",TRUE
"1897",8,0.53607932560593,"lps","mt","Tmem132e","Sim.","7",TRUE
"1898",0,0.0930516165364861,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1899",0.5,0.0930516165364861,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1900",1,0.0930516165364861,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1901",2,0.245772460899918,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1902",3,0.671114825015153,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1903",5,0.38087514445544,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1904",8,0.175398166651423,"tnf","mt","Tmem132e","Sim.","7",TRUE
"1905",0,0.0779461354925262,"lps","wt","Itgal","Sim.","8",TRUE
"1906",0.5,0.0779461354925262,"lps","wt","Itgal","Sim.","8",TRUE
"1907",1,0.0779461354925262,"lps","wt","Itgal","Sim.","8",TRUE
"1908",2,0.1413516572573,"lps","wt","Itgal","Sim.","8",TRUE
"1909",3,0.388451152832379,"lps","wt","Itgal","Sim.","8",TRUE
"1910",5,0.788981750032004,"lps","wt","Itgal","Sim.","8",TRUE
"1911",8,1,"lps","wt","Itgal","Sim.","8",TRUE
"1912",0,0.0779461354925262,"tnf","wt","Itgal","Sim.","8",TRUE
"1913",0.5,0.0779461354925262,"tnf","wt","Itgal","Sim.","8",TRUE
"1914",1,0.0779461354925262,"tnf","wt","Itgal","Sim.","8",TRUE
"1915",2,0.229660893507162,"tnf","wt","Itgal","Sim.","8",TRUE
"1916",3,0.259306940203516,"tnf","wt","Itgal","Sim.","8",TRUE
"1917",5,0.249074440157401,"tnf","wt","Itgal","Sim.","8",TRUE
"1918",8,0.234804861843617,"tnf","wt","Itgal","Sim.","8",TRUE
"1919",0,0.118757735969698,"lps","mt","Itgal","Sim.","8",TRUE
"1920",0.5,0.118757735969698,"lps","mt","Itgal","Sim.","8",TRUE
"1921",1,0.118757735969698,"lps","mt","Itgal","Sim.","8",TRUE
"1922",2,0.180857963767713,"lps","mt","Itgal","Sim.","8",TRUE
"1923",3,0.50210465892615,"lps","mt","Itgal","Sim.","8",TRUE
"1924",5,0.827445825291732,"lps","mt","Itgal","Sim.","8",TRUE
"1925",8,1,"lps","mt","Itgal","Sim.","8",TRUE
"1926",0,0.118757735969698,"tnf","mt","Itgal","Sim.","8",TRUE
"1927",0.5,0.118757735969698,"tnf","mt","Itgal","Sim.","8",TRUE
"1928",1,0.118757735969698,"tnf","mt","Itgal","Sim.","8",TRUE
"1929",2,0.312466519808786,"tnf","mt","Itgal","Sim.","8",TRUE
"1930",3,0.442719835902632,"tnf","mt","Itgal","Sim.","8",TRUE
"1931",5,0.476356900170022,"tnf","mt","Itgal","Sim.","8",TRUE
"1932",8,0.44661329389672,"tnf","mt","Itgal","Sim.","8",TRUE
"1933",0,0.159815324307977,"lps","wt","Kcnn3","Sim.","5",TRUE
"1934",0.5,0.159815324307977,"lps","wt","Kcnn3","Sim.","5",TRUE
"1935",1,0.159815324307977,"lps","wt","Kcnn3","Sim.","5",TRUE
"1936",2,0.159815337130225,"lps","wt","Kcnn3","Sim.","5",TRUE
"1937",3,0.541044340380673,"lps","wt","Kcnn3","Sim.","5",TRUE
"1938",5,0.951864911677057,"lps","wt","Kcnn3","Sim.","5",TRUE
"1939",8,1,"lps","wt","Kcnn3","Sim.","5",TRUE
"1940",0,0.159815324307977,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1941",0.5,0.159815324307977,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1942",1,0.159815324307977,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1943",2,0.159815360844773,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1944",3,0.587662198302413,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1945",5,0.356704598846392,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1946",8,0.186003845877024,"tnf","wt","Kcnn3","Sim.","5",TRUE
"1947",0,0.170438654795743,"lps","mt","Kcnn3","Sim.","5",TRUE
"1948",0.5,0.170438654795743,"lps","mt","Kcnn3","Sim.","5",TRUE
"1949",1,0.170438654795743,"lps","mt","Kcnn3","Sim.","5",TRUE
"1950",2,0.170438656734487,"lps","mt","Kcnn3","Sim.","5",TRUE
"1951",3,0.517593995913967,"lps","mt","Kcnn3","Sim.","5",TRUE
"1952",5,0.948121794993639,"lps","mt","Kcnn3","Sim.","5",TRUE
"1953",8,1,"lps","mt","Kcnn3","Sim.","5",TRUE
"1954",0,0.170438654795743,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1955",0.5,0.170438654795743,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1956",1,0.170438654795743,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1957",2,0.17043868658408,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1958",3,0.614684222589511,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1959",5,0.857595737309801,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1960",8,0.341425978824423,"tnf","mt","Kcnn3","Sim.","5",TRUE
"1961",0,4.64754344778352e-06,"lps","wt","Ptges","Sim.","7",FALSE
"1962",0.5,4.64754344778352e-06,"lps","wt","Ptges","Sim.","7",FALSE
"1963",1,4.64754344778352e-06,"lps","wt","Ptges","Sim.","7",FALSE
